timestamp,main_loop_flowrate_lpm,discharge_pressure_1_kpa,discharge_pressure_2_kpa
2025-08-17T14:32:01.750Z,16.73,43.5,25.1
2025-08-17T14:32:02.000Z,15.4,40.8,23.1
2025-08-17T14:32:02.250Z,16.6,43.2,24.9
2025-08-17T14:32:02.500Z,20.25,50.5,30.4
2025-08-17T14:32:02.750Z,23.55,57.1,35.3
2025-08-17T14:32:03.000Z,19.53,49.1,29.3
2025-08-17T14:32:03.250Z,24.87,59.7,37.3
2025-08-17T14:32:03.500Z,24.61,59.2,36.9
2025-08-17T14:32:03.750Z,17.69,45.4,26.5
2025-08-17T14:32:04.000Z,21.89,53.8,32.8
2025-08-17T14:32:04.250Z,22.29,54.6,33.4
2025-08-17T14:32:04.500Z,24.11,58.2,36.2
2025-08-17T14:32:04.750Z,19.31,48.6,29
2025-08-17T14:32:05.000Z,19.29,48.6,28.9
2025-08-17T14:32:05.250Z,18.3,46.6,27.4
2025-08-17T14:32:05.500Z,17.33,44.7,26
2025-08-17T14:32:05.750Z,24.66,59.3,37
2025-08-17T14:32:06.000Z,16.82,43.6,25.2
2025-08-17T14:32:06.250Z,21.14,52.3,31.7
2025-08-17T14:32:06.500Z,15.77,41.5,23.7
2025-08-17T14:32:06.750Z,21,52,31.5
2025-08-17T14:32:07.000Z,15.48,41,23.2
2025-08-17T14:32:07.250Z,22.97,55.9,34.5
2025-08-17T14:32:07.500Z,21.58,53.2,32.4
2025-08-17T14:32:07.750Z,23.03,56.1,34.5
2025-08-17T14:32:08.000Z,20.23,50.5,30.4
2025-08-17T14:32:08.250Z,20.88,51.8,31.3
2025-08-17T14:32:08.500Z,20.11,50.2,30.2
2025-08-17T14:32:08.750Z,19.95,49.9,29.9
2025-08-17T14:32:09.000Z,18.01,46,27
2025-08-17T14:32:09.250Z,16.79,43.6,25.2
2025-08-17T14:32:09.500Z,24.6,59.2,36.9
2025-08-17T14:32:09.750Z,19.1,48.2,28.6
2025-08-17T14:32:10.000Z,23.53,57.1,35.3
2025-08-17T14:32:10.250Z,18,46,27
2025-08-17T14:32:10.500Z,17.01,44,25.5
2025-08-17T14:32:10.750Z,15.35,40.7,23
2025-08-17T14:32:11.000Z,15.78,41.6,23.7
2025-08-17T14:32:11.250Z,18.43,46.9,27.6
2025-08-17T14:32:11.500Z,17.44,44.9,26.2
2025-08-17T14:32:11.750Z,20.52,51,30.8
2025-08-17T14:32:12.000Z,20.27,50.5,30.4
2025-08-17T14:32:12.250Z,23.45,56.9,35.2
2025-08-17T14:32:12.500Z,23.15,56.3,34.7
2025-08-17T14:32:12.750Z,18.53,47.1,27.8
2025-08-17T14:32:13.000Z,18.12,46.2,27.2
2025-08-17T14:32:13.250Z,19.6,49.2,29.4
2025-08-17T14:32:13.500Z,20.57,51.1,30.8
2025-08-17T14:32:13.750Z,16.08,42.2,24.1
2025-08-17T14:32:14.000Z,23.78,57.6,35.7
2025-08-17T14:32:14.250Z,18.58,47.2,27.9
2025-08-17T14:32:14.500Z,17.08,44.2,25.6
2025-08-17T14:32:14.750Z,16.91,43.8,25.4
2025-08-17T14:32:15.000Z,20.45,50.9,30.7
2025-08-17T14:32:15.250Z,24.4,58.8,36.6
2025-08-17T14:32:15.500Z,22.64,55.3,34
2025-08-17T14:32:15.750Z,24.53,59.1,36.8
2025-08-17T14:32:16.000Z,21.68,53.4,32.5
2025-08-17T14:32:16.250Z,16.68,43.4,25
2025-08-17T14:32:16.500Z,17.31,44.6,26
2025-08-17T14:32:16.750Z,23.85,57.7,35.8
2025-08-17T14:32:17.000Z,24.22,58.4,36.3
2025-08-17T14:32:17.250Z,20.16,50.3,30.2
2025-08-17T14:32:17.500Z,23.52,57,35.3
2025-08-17T14:32:17.750Z,18.47,46.9,27.7
2025-08-17T14:32:18.000Z,15.01,40,22.5
2025-08-17T14:32:18.250Z,17.69,45.4,26.5
2025-08-17T14:32:18.500Z,24.87,59.7,37.3
2025-08-17T14:32:18.750Z,19.23,48.5,28.8
2025-08-17T14:32:19.000Z,19.8,49.6,29.7
2025-08-17T14:32:19.250Z,23.72,57.4,35.6
2025-08-17T14:32:19.500Z,23.9,57.8,35.9
2025-08-17T14:32:19.750Z,24.67,59.3,37
2025-08-17T14:32:20.000Z,24.83,59.7,37.2
2025-08-17T14:32:20.250Z,22.16,54.3,33.2
2025-08-17T14:32:20.500Z,22.32,54.6,33.5
2025-08-17T14:32:20.750Z,21.53,53.1,32.3
2025-08-17T14:32:21.000Z,17.62,45.2,26.4
2025-08-17T14:32:21.250Z,23.57,57.1,35.4
2025-08-17T14:32:21.500Z,16.72,43.4,25.1
2025-08-17T14:32:21.750Z,24.22,58.4,36.3
2025-08-17T14:32:22.000Z,15.05,40.1,22.6
2025-08-17T14:32:22.250Z,22.2,54.4,33.3
2025-08-17T14:32:22.500Z,18.57,47.1,27.9
2025-08-17T14:32:22.750Z,24.94,59.9,37.4
2025-08-17T14:32:23.000Z,21.31,52.6,32
2025-08-17T14:32:23.250Z,20.6,51.2,30.9
2025-08-17T14:32:23.500Z,22.1,54.2,33.1
2025-08-17T14:32:23.750Z,19.76,49.5,29.6
2025-08-17T14:32:24.000Z,16.62,43.2,24.9
2025-08-17T14:32:24.250Z,17.87,45.7,26.8
2025-08-17T14:32:24.500Z,17.09,44.2,25.6
2025-08-17T14:32:24.750Z,22.93,55.9,34.4
2025-08-17T14:32:25.000Z,22.41,54.8,33.6
2025-08-17T14:32:25.250Z,22.95,55.9,34.4
2025-08-17T14:32:25.500Z,24.58,59.2,36.9
2025-08-17T14:32:25.750Z,21.28,52.6,31.9
2025-08-17T14:32:26.000Z,21.7,53.4,32.6
2025-08-17T14:32:26.250Z,22.88,55.8,34.3
2025-08-17T14:32:26.500Z,24.72,59.4,37.1
2025-08-17T14:32:26.750Z,22.13,54.3,33.2
2025-08-17T14:32:27.000Z,24.44,58.9,36.7
2025-08-17T14:32:27.250Z,23.77,57.5,35.7
2025-08-17T14:32:27.500Z,22.63,55.3,33.9
2025-08-17T14:32:27.750Z,22.57,55.1,33.9
2025-08-17T14:32:28.000Z,19.37,48.7,29.1
2025-08-17T14:32:28.250Z,19.24,48.5,28.9
2025-08-17T14:32:28.500Z,16.67,43.3,25
2025-08-17T14:32:28.750Z,17.23,44.5,25.8
2025-08-17T14:32:29.000Z,17.44,44.9,26.2
2025-08-17T14:32:29.250Z,17.5,45,26.2
2025-08-17T14:32:29.500Z,19.6,49.2,29.4
2025-08-17T14:32:29.750Z,20.44,50.9,30.7
2025-08-17T14:32:30.000Z,16.54,43.1,24.8
2025-08-17T14:32:30.250Z,18.36,46.7,27.5
2025-08-17T14:32:30.500Z,23.85,57.7,35.8
2025-08-17T14:32:30.750Z,19.31,48.6,29
2025-08-17T14:32:31.000Z,15.29,40.6,22.9
2025-08-17T14:32:31.250Z,20.44,50.9,30.7
2025-08-17T14:32:31.500Z,18.47,46.9,27.7
2025-08-17T14:32:31.750Z,24.66,59.3,37
2025-08-17T14:32:32.000Z,24.54,59.1,36.8
2025-08-17T14:32:32.250Z,15.46,40.9,23.2
2025-08-17T14:32:32.500Z,23.46,56.9,35.2
2025-08-17T14:32:32.750Z,16.13,42.3,24.2
2025-08-17T14:32:33.000Z,19.35,48.7,29
2025-08-17T14:32:33.250Z,20.44,50.9,30.7
2025-08-17T14:32:33.500Z,20.48,51,30.7
2025-08-17T14:32:33.750Z,21.82,53.6,32.7
2025-08-17T14:32:34.000Z,19.25,48.5,28.9
2025-08-17T14:32:34.250Z,16.76,43.5,25.1
2025-08-17T14:32:34.500Z,21.88,53.8,32.8
2025-08-17T14:32:34.750Z,22.69,55.4,34
2025-08-17T14:32:35.000Z,22.79,55.6,34.2
2025-08-17T14:32:35.250Z,18.89,47.8,28.3
2025-08-17T14:32:35.500Z,21.38,52.8,32.1
2025-08-17T14:32:35.750Z,16.6,43.2,24.9
2025-08-17T14:32:36.000Z,21.94,53.9,32.9
2025-08-17T14:32:36.250Z,23.63,57.3,35.4
2025-08-17T14:32:36.500Z,22.15,54.3,33.2
2025-08-17T14:32:36.750Z,18.53,47.1,27.8
2025-08-17T14:32:37.000Z,18.56,47.1,27.8
2025-08-17T14:32:37.250Z,18.45,46.9,27.7
2025-08-17T14:32:37.500Z,15.31,40.6,23
2025-08-17T14:32:37.750Z,19.11,48.2,28.7
2025-08-17T14:32:38.000Z,22.73,55.5,34.1
2025-08-17T14:32:38.250Z,15.89,41.8,23.8
2025-08-17T14:32:38.500Z,22.74,55.5,34.1
2025-08-17T14:32:38.750Z,20.12,50.2,30.2
2025-08-17T14:32:39.000Z,20.15,50.3,30.2
2025-08-17T14:32:39.250Z,17.25,44.5,25.9
2025-08-17T14:32:39.500Z,16.57,43.1,24.9
2025-08-17T14:32:39.750Z,22.49,55,33.7
2025-08-17T14:32:40.000Z,18.87,47.7,28.3
2025-08-17T14:32:40.250Z,19.03,48.1,28.5
2025-08-17T14:32:40.500Z,17.96,45.9,26.9
2025-08-17T14:32:40.750Z,16.62,43.2,24.9
2025-08-17T14:32:41.000Z,23.12,56.2,34.7
2025-08-17T14:32:41.250Z,17.6,45.2,26.4
2025-08-17T14:32:41.500Z,18.03,46.1,27
2025-08-17T14:32:41.750Z,22.2,54.4,33.3
2025-08-17T14:32:42.000Z,23.79,57.6,35.7
2025-08-17T14:32:42.250Z,23.68,57.4,35.5
2025-08-17T14:32:42.500Z,21.66,53.3,32.5
2025-08-17T14:32:42.750Z,17.47,44.9,26.2
2025-08-17T14:32:43.000Z,22.46,54.9,33.7
2025-08-17T14:32:43.250Z,17.36,44.7,26
2025-08-17T14:32:43.500Z,16.72,43.4,25.1
2025-08-17T14:32:43.750Z,22.68,55.4,34
2025-08-17T14:32:44.000Z,21.22,52.4,31.8
2025-08-17T14:32:44.250Z,24.09,58.2,36.1
2025-08-17T14:32:44.500Z,18.36,46.7,27.5
2025-08-17T14:32:44.750Z,20.23,50.5,30.4
2025-08-17T14:32:45.000Z,19.17,48.3,28.7
2025-08-17T14:32:45.250Z,19.4,48.8,29.1
2025-08-17T14:32:45.500Z,16.06,42.1,24.1
2025-08-17T14:32:45.750Z,22.55,55.1,33.8
2025-08-17T14:32:46.000Z,22.21,54.4,33.3
2025-08-17T14:32:46.250Z,20.87,51.7,31.3
2025-08-17T14:32:46.500Z,18.6,47.2,27.9
2025-08-17T14:32:46.750Z,24.06,58.1,36.1
2025-08-17T14:32:47.000Z,23.29,56.6,34.9
2025-08-17T14:32:47.250Z,20.82,51.6,31.2
2025-08-17T14:32:47.500Z,15.65,41.3,23.5
2025-08-17T14:32:47.750Z,16.71,43.4,25.1
2025-08-17T14:32:48.000Z,19.77,49.5,29.7
2025-08-17T14:32:48.250Z,23.23,56.5,34.8
2025-08-17T14:32:48.500Z,15.68,41.4,23.5
2025-08-17T14:32:48.750Z,16.63,43.3,25
2025-08-17T14:32:49.000Z,23.84,57.7,35.8
2025-08-17T14:32:49.250Z,18.49,47,27.7
2025-08-17T14:32:49.500Z,20.28,50.6,30.4
2025-08-17T14:32:49.750Z,22.5,55,33.7
2025-08-17T14:32:50.000Z,19.08,48.2,28.6
2025-08-17T14:32:50.250Z,19.08,48.2,28.6
2025-08-17T14:32:50.500Z,15.53,41.1,23.3
2025-08-17T14:32:50.750Z,16.43,42.9,24.6
2025-08-17T14:32:51.000Z,20.23,50.5,30.3
2025-08-17T14:32:51.250Z,22.3,54.6,33.4
2025-08-17T14:32:51.500Z,15.53,41.1,23.3
2025-08-17T14:32:51.750Z,20.13,50.3,30.2
2025-08-17T14:32:52.000Z,15.33,40.7,23
2025-08-17T14:32:52.250Z,23.38,56.8,35.1
2025-08-17T14:32:52.500Z,15.11,40.2,22.7
2025-08-17T14:32:52.750Z,23.75,57.5,35.6
2025-08-17T14:32:53.000Z,21.73,53.5,32.6
2025-08-17T14:32:53.250Z,18.99,48,28.5
2025-08-17T14:32:53.500Z,20.98,52,31.5
2025-08-17T14:32:53.750Z,15.89,41.8,23.8
2025-08-17T14:32:54.000Z,20.3,50.6,30.4
2025-08-17T14:32:54.250Z,21.3,52.6,31.9
2025-08-17T14:32:54.500Z,22.42,54.8,33.6
2025-08-17T14:32:54.750Z,15.42,40.8,23.1
2025-08-17T14:32:55.000Z,18.12,46.2,27.2
2025-08-17T14:32:55.250Z,15.6,41.2,23.4
2025-08-17T14:32:55.500Z,22.17,54.3,33.3
2025-08-17T14:32:55.750Z,24.39,58.8,36.6
2025-08-17T14:32:56.000Z,18.3,46.6,27.4
2025-08-17T14:32:56.250Z,23.14,56.3,34.7
2025-08-17T14:32:56.500Z,20.31,50.6,30.5
2025-08-17T14:32:56.750Z,17.8,45.6,26.7
2025-08-17T14:32:57.000Z,23.32,56.6,35
2025-08-17T14:32:57.250Z,24.93,59.9,37.4
2025-08-17T14:32:57.500Z,21.86,53.7,32.8
2025-08-17T14:32:57.750Z,21.82,53.6,32.7
2025-08-17T14:32:58.000Z,19.54,49.1,29.3
2025-08-17T14:32:58.250Z,22.6,55.2,33.9
2025-08-17T14:32:58.500Z,16.03,42.1,24
2025-08-17T14:32:58.750Z,17.12,44.2,25.7
2025-08-17T14:32:59.000Z,24.22,58.4,36.3
2025-08-17T14:32:59.250Z,24.1,58.2,36.1
2025-08-17T14:32:59.500Z,16.01,42,24
2025-08-17T14:32:59.750Z,24.22,58.4,36.3
2025-08-17T14:33:00.000Z,21.3,52.6,32
2025-08-17T14:33:00.250Z,18.34,46.7,27.5
2025-08-17T14:33:00.500Z,24.94,59.9,37.4
2025-08-17T14:33:00.750Z,24.75,59.5,37.1
2025-08-17T14:33:01.000Z,17.16,44.3,25.7
2025-08-17T14:33:01.250Z,20.39,50.8,30.6
2025-08-17T14:33:01.500Z,16.91,43.8,25.4
2025-08-17T14:33:01.750Z,20.46,50.9,30.7
2025-08-17T14:33:02.000Z,15.75,41.5,23.6
2025-08-17T14:33:02.250Z,16.26,42.5,24.4
2025-08-17T14:33:02.500Z,24.3,58.6,36.4
2025-08-17T14:33:02.750Z,17.95,45.9,26.9
2025-08-17T14:33:03.000Z,17.28,44.6,25.9
2025-08-17T14:33:03.250Z,19.15,48.3,28.7
2025-08-17T14:33:03.500Z,17.64,45.3,26.5
2025-08-17T14:33:03.750Z,15.39,40.8,23.1
2025-08-17T14:33:04.000Z,20.57,51.1,30.9
2025-08-17T14:33:04.250Z,16.88,43.8,25.3
2025-08-17T14:33:04.500Z,17.05,44.1,25.6
2025-08-17T14:33:04.750Z,19.39,48.8,29.1
2025-08-17T14:33:05.000Z,16.34,42.7,24.5
2025-08-17T14:33:05.250Z,21.58,53.2,32.4
2025-08-17T14:33:05.500Z,20.12,50.2,30.2
2025-08-17T14:33:05.750Z,17.29,44.6,25.9
2025-08-17T14:33:06.000Z,24.33,58.7,36.5
2025-08-17T14:33:06.250Z,18.24,46.5,27.4
2025-08-17T14:33:06.500Z,23.11,56.2,34.7
2025-08-17T14:33:06.750Z,17.34,44.7,26
2025-08-17T14:33:07.000Z,24.43,58.9,36.6
2025-08-17T14:33:07.250Z,18.58,47.2,27.9
2025-08-17T14:33:07.500Z,20,50,30
2025-08-17T14:33:07.750Z,23.95,57.9,35.9
2025-08-17T14:33:08.000Z,23.84,57.7,35.8
2025-08-17T14:33:08.250Z,23.69,57.4,35.5
2025-08-17T14:33:08.500Z,24.75,59.5,37.1
2025-08-17T14:33:08.750Z,21.24,52.5,31.9
2025-08-17T14:33:09.000Z,17.66,45.3,26.5
2025-08-17T14:33:09.250Z,19.09,48.2,28.6
2025-08-17T14:33:09.500Z,22.49,55,33.7
2025-08-17T14:33:09.750Z,20.02,50,30
2025-08-17T14:33:10.000Z,23.97,57.9,36
2025-08-17T14:33:10.250Z,23.68,57.4,35.5
2025-08-17T14:33:10.500Z,20.36,50.7,30.5
2025-08-17T14:33:10.750Z,17.77,45.5,26.7
2025-08-17T14:33:11.000Z,15.43,40.9,23.1
2025-08-17T14:33:11.250Z,16.64,43.3,25
2025-08-17T14:33:11.500Z,22.93,55.9,34.4
2025-08-17T14:33:11.750Z,24.84,59.7,37.3
2025-08-17T14:33:12.000Z,19.72,49.4,29.6
2025-08-17T14:33:12.250Z,17.98,46,27
2025-08-17T14:33:12.500Z,23.18,56.4,34.8
2025-08-17T14:33:12.750Z,16.66,43.3,25
2025-08-17T14:33:13.000Z,21.07,52.1,31.6
2025-08-17T14:33:13.250Z,21.33,52.7,32
2025-08-17T14:33:13.500Z,21.64,53.3,32.5
2025-08-17T14:33:13.750Z,20.25,50.5,30.4
2025-08-17T14:33:14.000Z,23.62,57.2,35.4
2025-08-17T14:33:14.250Z,23.55,57.1,35.3
2025-08-17T14:33:14.500Z,19.17,48.3,28.8
2025-08-17T14:33:14.750Z,19.05,48.1,28.6
2025-08-17T14:33:15.000Z,23.58,57.2,35.4
2025-08-17T14:33:15.250Z,24.26,58.5,36.4
2025-08-17T14:33:15.500Z,24.06,58.1,36.1
2025-08-17T14:33:15.750Z,16.63,43.3,24.9
2025-08-17T14:33:16.000Z,22.97,55.9,34.5
2025-08-17T14:33:16.250Z,16.42,42.8,24.6
2025-08-17T14:33:16.500Z,16.81,43.6,25.2
2025-08-17T14:33:16.750Z,24.61,59.2,36.9
2025-08-17T14:33:17.000Z,19.54,49.1,29.3
2025-08-17T14:33:17.250Z,18.27,46.5,27.4
2025-08-17T14:33:17.500Z,24.21,58.4,36.3
2025-08-17T14:33:17.750Z,24.05,58.1,36.1
2025-08-17T14:33:18.000Z,24.29,58.6,36.4
2025-08-17T14:33:18.250Z,15.75,41.5,23.6
2025-08-17T14:33:18.500Z,24.8,59.6,37.2
2025-08-17T14:33:18.750Z,18.44,46.9,27.7
2025-08-17T14:33:19.000Z,17.43,44.9,26.1
2025-08-17T14:33:19.250Z,16.98,44,25.5
2025-08-17T14:33:19.500Z,20.12,50.2,30.2
2025-08-17T14:33:19.750Z,22.16,54.3,33.2
2025-08-17T14:33:20.000Z,15.03,40.1,22.5
2025-08-17T14:33:20.250Z,18.12,46.2,27.2
2025-08-17T14:33:20.500Z,16.95,43.9,25.4
2025-08-17T14:33:20.750Z,20.23,50.5,30.3
2025-08-17T14:33:21.000Z,17.9,45.8,26.8
2025-08-17T14:33:21.250Z,21.49,53,32.2
2025-08-17T14:33:21.500Z,16.6,43.2,24.9
2025-08-17T14:33:21.750Z,20.54,51.1,30.8
2025-08-17T14:33:22.000Z,24.11,58.2,36.2
2025-08-17T14:33:22.250Z,21.89,53.8,32.8
2025-08-17T14:33:22.500Z,20.1,50.2,30.1
2025-08-17T14:33:22.750Z,16.26,42.5,24.4
2025-08-17T14:33:23.000Z,23.17,56.3,34.8
2025-08-17T14:33:23.250Z,22.93,55.9,34.4
2025-08-17T14:33:23.500Z,21.42,52.8,32.1
2025-08-17T14:33:23.750Z,20.49,51,30.7
2025-08-17T14:33:24.000Z,24.96,59.9,37.4
2025-08-17T14:33:24.250Z,17.15,44.3,25.7
2025-08-17T14:33:24.500Z,23.54,57.1,35.3
2025-08-17T14:33:24.750Z,22.41,54.8,33.6
2025-08-17T14:33:25.000Z,15.38,40.8,23.1
2025-08-17T14:33:25.250Z,20.84,51.7,31.3
2025-08-17T14:33:25.500Z,16.78,43.6,25.2
2025-08-17T14:33:25.750Z,15.33,40.7,23
2025-08-17T14:33:26.000Z,24.6,59.2,36.9
2025-08-17T14:33:26.250Z,24.94,59.9,37.4
2025-08-17T14:33:26.500Z,21.76,53.5,32.6
2025-08-17T14:33:26.750Z,23.07,56.1,34.6
2025-08-17T14:33:27.000Z,21,52,31.5
2025-08-17T14:33:27.250Z,24.74,59.5,37.1
2025-08-17T14:33:27.500Z,18.34,46.7,27.5
2025-08-17T14:33:27.750Z,15.93,41.9,23.9
2025-08-17T14:33:28.000Z,19.68,49.4,29.5
2025-08-17T14:33:28.250Z,16.38,42.8,24.6
2025-08-17T14:33:28.500Z,15.23,40.5,22.8
2025-08-17T14:33:28.750Z,16,42,24
2025-08-17T14:33:29.000Z,15.69,41.4,23.5
2025-08-17T14:33:29.250Z,15.39,40.8,23.1
2025-08-17T14:33:29.500Z,24.45,58.9,36.7
2025-08-17T14:33:29.750Z,20.57,51.1,30.9
2025-08-17T14:33:30.000Z,23.21,56.4,34.8
2025-08-17T14:33:30.250Z,18.67,47.3,28
2025-08-17T14:33:30.500Z,15.6,41.2,23.4
2025-08-17T14:33:30.750Z,19.51,49,29.3
2025-08-17T14:33:31.000Z,22.74,55.5,34.1
2025-08-17T14:33:31.250Z,24.14,58.3,36.2
2025-08-17T14:33:31.500Z,16.1,42.2,24.2
2025-08-17T14:33:31.750Z,23.63,57.3,35.4
2025-08-17T14:33:32.000Z,19.82,49.6,29.7
2025-08-17T14:33:32.250Z,19.78,49.6,29.7
2025-08-17T14:33:32.500Z,20.89,51.8,31.3
2025-08-17T14:33:32.750Z,20.44,50.9,30.7
2025-08-17T14:33:33.000Z,17.25,44.5,25.9
2025-08-17T14:33:33.250Z,20.14,50.3,30.2
2025-08-17T14:33:33.500Z,21.93,53.9,32.9
2025-08-17T14:33:33.750Z,22.62,55.2,33.9
2025-08-17T14:33:34.000Z,21.43,52.9,32.1
2025-08-17T14:33:34.250Z,18.12,46.2,27.2
2025-08-17T14:33:34.500Z,23.24,56.5,34.9
2025-08-17T14:33:34.750Z,19.18,48.4,28.8
2025-08-17T14:33:35.000Z,23.4,56.8,35.1
2025-08-17T14:33:35.250Z,22.95,55.9,34.4
2025-08-17T14:33:35.500Z,23.37,56.7,35.1
2025-08-17T14:33:35.750Z,20.62,51.2,30.9
2025-08-17T14:33:36.000Z,23.25,56.5,34.9
2025-08-17T14:33:36.250Z,24.05,58.1,36.1
2025-08-17T14:33:36.500Z,15.76,41.5,23.6
2025-08-17T14:33:36.750Z,19.21,48.4,28.8
2025-08-17T14:33:37.000Z,16.69,43.4,25
2025-08-17T14:33:37.250Z,16.24,42.5,24.4
2025-08-17T14:33:37.500Z,16.99,44,25.5
2025-08-17T14:33:37.750Z,15.17,40.3,22.8
2025-08-17T14:33:38.000Z,24.62,59.2,36.9
2025-08-17T14:33:38.250Z,18.98,48,28.5
2025-08-17T14:33:38.500Z,23.41,56.8,35.1
2025-08-17T14:33:38.750Z,16.6,43.2,24.9
2025-08-17T14:33:39.000Z,22.47,54.9,33.7
2025-08-17T14:33:39.250Z,21.64,53.3,32.5
2025-08-17T14:33:39.500Z,24.09,58.2,36.1
2025-08-17T14:33:39.750Z,21.96,53.9,32.9
2025-08-17T14:33:40.000Z,24.1,58.2,36.1
2025-08-17T14:33:40.250Z,16.7,43.4,25.1
2025-08-17T14:33:40.500Z,21.27,52.5,31.9
2025-08-17T14:33:40.750Z,18.93,47.9,28.4
2025-08-17T14:33:41.000Z,18.53,47.1,27.8
2025-08-17T14:33:41.250Z,21.48,53,32.2
2025-08-17T14:33:41.500Z,20.51,51,30.8
2025-08-17T14:33:41.750Z,17.82,45.6,26.7
2025-08-17T14:33:42.000Z,23.31,56.6,35
2025-08-17T14:33:42.250Z,15.86,41.7,23.8
2025-08-17T14:33:42.500Z,19.66,49.3,29.5
2025-08-17T14:33:42.750Z,19.62,49.2,29.4
2025-08-17T14:33:43.000Z,22.01,54,33
2025-08-17T14:33:43.250Z,17.38,44.8,26.1
2025-08-17T14:33:43.500Z,18.8,47.6,28.2
2025-08-17T14:33:43.750Z,24.77,59.5,37.2
2025-08-17T14:33:44.000Z,22.53,55.1,33.8
2025-08-17T14:33:44.250Z,22.5,55,33.8
2025-08-17T14:33:44.500Z,23.19,56.4,34.8
2025-08-17T14:33:44.750Z,19.86,49.7,29.8
2025-08-17T14:33:45.000Z,16.5,43,24.7
2025-08-17T14:33:45.250Z,22.27,54.5,33.4
2025-08-17T14:33:45.500Z,16.85,43.7,25.3
2025-08-17T14:33:45.750Z,20.68,51.4,31
2025-08-17T14:33:46.000Z,20.4,50.8,30.6
2025-08-17T14:33:46.250Z,18.65,47.3,28
2025-08-17T14:33:46.500Z,18.3,46.6,27.5
2025-08-17T14:33:46.750Z,19.17,48.3,28.7
2025-08-17T14:33:47.000Z,24.88,59.8,37.3
2025-08-17T14:33:47.250Z,23.34,56.7,35
2025-08-17T14:33:47.500Z,19.56,49.1,29.3
2025-08-17T14:33:47.750Z,17.95,45.9,26.9
2025-08-17T14:33:48.000Z,24.14,58.3,36.2
2025-08-17T14:33:48.250Z,22.37,54.7,33.6
2025-08-17T14:33:48.500Z,19.03,48.1,28.6
2025-08-17T14:33:48.750Z,23.48,57,35.2
2025-08-17T14:33:49.000Z,20.31,50.6,30.5
2025-08-17T14:33:49.250Z,19.69,49.4,29.5
2025-08-17T14:33:49.500Z,20.31,50.6,30.5
2025-08-17T14:33:49.750Z,15.04,40.1,22.6
2025-08-17T14:33:50.000Z,23.92,57.8,35.9
2025-08-17T14:33:50.250Z,20.53,51.1,30.8
2025-08-17T14:33:50.500Z,23.78,57.6,35.7
2025-08-17T14:33:50.750Z,19.87,49.7,29.8
2025-08-17T14:33:51.000Z,17.74,45.5,26.6
2025-08-17T14:33:51.250Z,17.36,44.7,26
2025-08-17T14:33:51.500Z,23.39,56.8,35.1
2025-08-17T14:33:51.750Z,23.44,56.9,35.2
2025-08-17T14:33:52.000Z,20.99,52,31.5
2025-08-17T14:33:52.250Z,22.55,55.1,33.8
2025-08-17T14:33:52.500Z,22.72,55.4,34.1
2025-08-17T14:33:52.750Z,16.71,43.4,25.1
2025-08-17T14:33:53.000Z,22.55,55.1,33.8
2025-08-17T14:33:53.250Z,24.3,58.6,36.5
2025-08-17T14:33:53.500Z,17.77,45.5,26.7
2025-08-17T14:33:53.750Z,23.43,56.9,35.1
2025-08-17T14:33:54.000Z,19.89,49.8,29.8
2025-08-17T14:33:54.250Z,20.29,50.6,30.4
2025-08-17T14:33:54.500Z,17.36,44.7,26
2025-08-17T14:33:54.750Z,20.05,50.1,30.1
2025-08-17T14:33:55.000Z,23.37,56.7,35.1
2025-08-17T14:33:55.250Z,20.1,50.2,30.2
2025-08-17T14:33:55.500Z,16.91,43.8,25.4
2025-08-17T14:33:55.750Z,19.75,49.5,29.6
2025-08-17T14:33:56.000Z,20.55,51.1,30.8
2025-08-17T14:33:56.250Z,21.32,52.6,32
2025-08-17T14:33:56.500Z,20.18,50.4,30.3
2025-08-17T14:33:56.750Z,22.14,54.3,33.2
2025-08-17T14:33:57.000Z,24.32,58.6,36.5
2025-08-17T14:33:57.250Z,20.8,51.6,31.2
2025-08-17T14:33:57.500Z,20.45,50.9,30.7
2025-08-17T14:33:57.750Z,15.44,40.9,23.2
2025-08-17T14:33:58.000Z,19.86,49.7,29.8
2025-08-17T14:33:58.250Z,24.4,58.8,36.6
2025-08-17T14:33:58.500Z,23.35,56.7,35
2025-08-17T14:33:58.750Z,18.39,46.8,27.6
2025-08-17T14:33:59.000Z,24.61,59.2,36.9
2025-08-17T14:33:59.250Z,18.34,46.7,27.5
2025-08-17T14:33:59.500Z,17.77,45.5,26.6
2025-08-17T14:33:59.750Z,23.52,57,35.3
2025-08-17T14:34:00.000Z,21.46,52.9,32.2
2025-08-17T14:34:00.250Z,19.84,49.7,29.8
2025-08-17T14:34:00.500Z,18.39,46.8,27.6
2025-08-17T14:34:00.750Z,19.63,49.3,29.4
2025-08-17T14:34:01.000Z,23.07,56.1,34.6
2025-08-17T14:34:01.250Z,17.58,45.2,26.4
2025-08-17T14:34:01.500Z,19.47,48.9,29.2
2025-08-17T14:34:01.750Z,16.26,42.5,24.4
2025-08-17T14:34:02.000Z,18.04,46.1,27.1
2025-08-17T14:34:02.250Z,16.79,43.6,25.2
2025-08-17T14:34:02.500Z,22.89,55.8,34.3
2025-08-17T14:34:02.750Z,19.65,49.3,29.5
2025-08-17T14:34:03.000Z,24.93,59.9,37.4
2025-08-17T14:34:03.250Z,15.27,40.5,22.9
